id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
4492,José Enrique,4,201,0,0.0124,0,0.0609,1,2,0,0,D S,Liverpool,0,0.0124,0.8027,0.763,2014
4493,Jozy Altidore,11,289,0,0.3542,0,0.046,7,3,0,0,F S,Sunderland,0,0.3542,0.4927,0.0925,2014
4495,Liam Moore,11,934,0,0.7805,0,0.0113,4,1,4,0,D S,Leicester,0,0.7805,1.1104,0.4594,2014
4497,Anthony Knockaert,9,324,0,0.8845,0,0.1669,8,2,0,0,M S,Leicester,0,0.8845,1.1092,0.277,2014
4499,Georgios Samaras,5,59,0,0.0683,0,0.0,1,0,0,0,S,West Bromwich Albion,0,0.0683,0.5662,0.4979,2014
4500,Kevin Doyle,3,30,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0.0,0.1878,0.1878,2014
4503,Ricardo Vaz Te,4,225,0,1.0848,0,0.2328,7,3,0,0,M S,West Ham,0,1.0848,0.7769,0.5657,2014
4505,Sebastián Blanco,3,30,0,0.0399,0,0.0,2,0,1,0,S,West Bromwich Albion,0,0.0399,0.0399,0.0,2014
4507,Haris Vuckic,1,7,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0.0,0.0,0.0,2014
4508,Darren Bent,7,70,0,0.0577,0,0.0082,1,1,0,0,S,Aston Villa,0,0.0577,0.0659,0.0,2014
4513,Tom Thorpe,1,1,0,0.0,0,0.0,0,0,0,0,S,Manchester United,0,0.0,0.0,0.0,2014
4525,Anderson,1,19,0,0.0,0,0.0881,0,1,0,0,S,Manchester United,0,0.0,0.0,0.0,2014
4528,Alejandro Faurlin,2,94,0,0.1126,0,0.486,3,1,0,0,M S,Queens Park Rangers,0,0.1126,0.0552,0.0225,2014
4530,Valentin Roberge,1,90,0,0.2826,0,0.0,1,0,1,0,D,Sunderland,0,0.2826,0.0,0.0,2014
4531,Stuart O&#039;Keefe,2,88,0,0.0,0,0.0199,0,1,0,0,M S,Crystal Palace,0,0.0,0.0199,0.0199,2014
4532,Gary Taylor-Fletcher,1,16,0,0.0,0,0.0,0,0,0,0,S,Leicester,0,0.0,0.0,0.0,2014
4536,Nani,1,41,0,0.0,0,0.0,0,0,0,0,S,Manchester United,0,0.0,0.0731,0.0731,2014
647,Harry Kane,38,3382,25,22.7321,1,3.0885,159,44,5,0,F,Tottenham,20,18.9263,26.9397,8.189,2015
619,Sergio Agüero,30,2399,24,20.0772,2,2.0288,119,27,1,0,F S,Manchester City,20,16.2714,18.7868,3.926,2015
755,Jamie Vardy,36,3154,24,22.1354,6,6.2672,115,48,5,1,F,Leicester,19,17.5684,24.596,2.8864,2015
594,Romelu Lukaku,37,3194,18,20.0588,6,5.6804,118,51,3,0,F S,Everton,17,18.5365,24.0249,7.6348,2015
750,Riyad Mahrez,37,3087,17,11.8821,11,11.4541,86,68,1,0,M S,Leicester,13,7.3151,21.1851,7.1744,2015
502,Olivier Giroud,38,2411,16,14.504,6,5.7622,101,36,2,0,F S,Arsenal,15,13.7428,18.8852,6.9158,2015
573,Odion Ighalo,37,3160,15,16.0938,3,2.2322,109,37,4,0,F M S,Watford,15,16.0938,18.0023,2.7646,2015
735,Jermain Defoe,33,2558,15,11.7126,1,1.1023,85,22,3,0,F M S,Sunderland,14,10.9514,12.2639,1.327,2015
498,Alexis Sánchez,30,2463,13,13.1044,4,8.5547,107,62,1,0,M S,Arsenal,13,13.1044,27.0194,11.8648,2015
574,Troy Deeney,38,3291,13,12.1991,7,7.9233,94,56,6,0,F M S,Watford,7,6.871,15.7767,3.9903,2015
713,André Ayew,34,2967,12,8.463,2,2.3377,67,23,5,0,F M,Swansea,12,8.463,12.216,3.8303,2015
802,Diego Costa,28,2386,12,12.0806,6,2.8888,68,30,8,0,F S,Chelsea,12,12.0806,18.0746,5.2907,2015
553,Anthony Martial,31,2632,11,7.2735,4,6.1733,57,37,2,0,F M S,Manchester United,11,7.2735,15.5774,5.8902,2015
714,Gylfi Sigurdsson,36,2921,11,7.7106,3,5.4298,88,57,6,0,F M S,Swansea,8,5.4271,10.7665,4.8844,2015
771,Georginio Wijnaldum,38,3178,11,7.9282,5,3.8174,54,47,1,0,M S,Newcastle United,10,7.167,14.6379,5.7335,2015
838,Sadio Mané,37,2614,11,12.5146,6,5.1392,86,41,4,2,F M S,Southampton,11,11.7534,17.6273,5.374,2015
841,Graziano Pellè,30,2167,11,7.3502,6,3.9874,80,37,6,0,F S,Southampton,11,7.3502,13.0135,3.8928,2015
865,Marko Arnautovic,34,2836,11,12.0592,6,6.1176,70,50,2,0,F M S,Stoke,8,9.7757,18.7409,6.8159,2015
482,Roberto Firmino,31,2005,10,7.131,7,5.3967,63,49,1,0,F M S,Liverpool,10,7.131,16.3988,6.8297,2015
645,Dele Alli,33,2490,10,8.316,9,6.803,74,55,7,0,M S,Tottenham,10,8.316,18.6997,6.4619,2015
839,Shane Long,28,2114,10,10.6174,4,2.7126,64,33,2,0,F M S,Southampton,10,10.6174,13.091,3.4208,2015
536,Dimitri Payet,30,2576,9,5.7486,12,11.6658,69,119,3,0,F M S,West Ham,9,5.7486,16.9331,6.8891,2015
537,Andy Carroll,27,1411,9,6.1378,2,2.7616,56,20,2,0,F S,West Ham,8,5.3766,8.7714,3.0701,2015
606,Christian Benteke,29,1496,9,9.9819,3,2.7819,61,31,2,0,F S,Liverpool,8,9.2207,10.2358,1.2526,2015
773,Aleksandar Mitrovic,34,2103,9,10.3394,4,2.2244,79,30,4,2,F S,Newcastle United,7,8.817,10.3926,2.8724,2015
813,Salomón Rondón,34,2581,9,9.8969,2,1.9188,71,28,1,1,F S,West Bromwich Albion,9,9.8969,9.4131,2.5629,2015
483,Daniel Sturridge,14,981,8,5.7416,1,0.5159,48,7,0,0,F S,Liverpool,8,5.7416,7.2186,1.6658,2015
488,Philippe Coutinho,26,2019,8,6.4963,5,5.2863,111,50,2,1,F M S,Liverpool,8,6.4963,16.1462,6.7855,2015
531,Michail Antonio,26,2074,8,5.8962,3,2.8487,54,24,3,0,D F M S,West Ham,8,5.8962,10.2222,4.3782,2015
592,Ross Barkley,38,3102,8,8.7936,8,5.9077,95,56,4,0,M S,Everton,6,7.2712,20.8761,11.8409,2015
620,Kelechi Iheanacho,26,727,8,4.9378,1,1.5856,28,14,1,0,F M S,Manchester City,8,4.9378,6.3607,1.1207,2015
629,Wayne Rooney,28,2411,8,7.3171,6,4.4801,72,43,4,0,F M S,Manchester United,7,6.5559,13.6649,5.0814,2015
447,Kevin De Bruyne,25,2006,7,4.3081,9,8.332,49,81,2,0,M S,Manchester City,7,4.3081,16.1365,8.0646,2015
533,Mark Noble,37,3221,7,3.8795,4,3.2432,34,50,8,1,M,West Ham,4,1.596,10.7575,8.0881,2015
672,Jordan Ayew,30,2356,7,4.6925,0,1.4725,59,18,6,1,F M S,Aston Villa,6,3.9313,5.2136,1.8964,2015
687,Pedro,29,2061,7,6.1205,2,4.6145,57,42,3,0,M S,Chelsea,7,6.1205,16.0504,6.9542,2015
795,Dieumerci Mbokani,29,1568,7,6.585,1,1.5376,37,25,0,0,F S,Norwich,7,6.585,7.8728,1.3139,2015
840,Dusan Tadic,34,2318,7,6.4179,12,8.6442,57,74,2,0,M S,Southampton,6,5.6568,17.1309,5.1401,2015
871,Bojan,27,1741,7,4.5852,1,1.8039,36,26,2,0,F M S,Stoke,5,3.0629,8.1573,4.4177,2015
465,Joshua King,31,1931,6,5.7128,2,3.536,55,25,1,0,F M S,Bournemouth,6,5.7128,9.7633,1.4394,2015
499,Mesut Özil,35,3065,6,7.9232,19,17.6189,48,146,4,0,M,Arsenal,6,7.9232,32.786,18.3512,2015
535,Manuel Lanzini,26,1941,6,4.5312,2,2.8364,48,33,3,0,F M S,West Ham,6,4.5312,12.438,5.9841,2015
554,Juan Mata,38,2907,6,6.46,5,5.2843,57,53,4,1,M S,Manchester United,5,5.6988,15.2679,7.5834,2015
618,Raheem Sterling,31,1943,6,7.1492,2,3.2466,52,35,1,0,F M S,Manchester City,6,7.1492,14.0191,4.6988,2015
646,Christian Eriksen,35,2950,6,5.5121,13,9.8089,100,115,2,0,M S,Tottenham,6,5.5121,22.9752,14.4769,2015
717,Bafétimbi Gomis,33,1685,6,6.0983,0,2.4121,59,17,0,0,F S,Swansea,5,5.3372,8.544,2.3692,2015
756,Leonardo Ulloa,29,942,6,6.9065,2,1.4667,34,14,0,0,F S,Leicester,5,6.1453,9.505,3.4824,2015
770,Ayoze Pérez,34,2046,6,3.7957,2,2.8947,50,30,4,0,F M S,Newcastle United,6,3.7957,8.3196,3.6317,2015
790,Nathan Redmond,35,2321,6,3.432,3,3.6448,54,45,0,0,M S,Norwich,6,3.432,9.6725,6.0952,2015
878,Yaya Touré,32,2345,6,5.6633,5,4.4173,77,44,3,0,M S,Manchester City,5,4.9021,13.864,8.8404,2015
468,Callum Wilson,13,769,5,2.3465,0,1.0843,17,7,0,0,F S,Bournemouth,4,1.5853,3.3013,0.8097,2015
484,Divock Origi,16,660,5,3.3548,1,0.5016,24,9,0,0,F S,Liverpool,5,3.3548,3.1055,0.2604,2015
489,James Milner,28,2428,5,3.3984,11,5.385,39,61,9,1,F M,Liverpool,4,2.6373,9.6988,6.0598,2015
503,Theo Walcott,28,1374,5,8.3865,2,2.0375,45,17,0,0,F M S,Arsenal,5,8.3865,14.5907,5.3345,2015
504,Aaron Ramsey,31,2624,5,8.6143,4,4.0462,69,37,4,0,M S,Arsenal,5,8.6143,23.2825,14.1764,2015
512,Scott Dann,35,3150,5,2.5363,1,0.6298,29,10,7,0,D,Crystal Palace,5,2.5363,1.9616,1.7568,2015
516,Yohan Cabaye,33,2728,5,6.7148,1,3.2375,67,50,7,0,M S,Crystal Palace,2,3.6701,7.6536,4.2807,2015
518,Yannick Bolasie,26,2075,5,4.7915,3,3.7855,57,23,2,0,F M S,Crystal Palace,5,4.7915,7.9133,1.9285,2015
519,Connor Wickham,21,1328,5,4.3181,3,0.8701,34,12,1,0,F M S,Crystal Palace,4,3.5569,4.5479,1.545,2015
532,Cheikhou Kouyaté,34,3017,5,5.8355,2,1.3813,45,21,5,1,D M,West Ham,5,5.8355,10.3939,5.8157,2015
556,Marcus Rashford,11,870,5,3.0254,2,0.7598,16,6,0,0,F,Manchester United,5,3.0254,4.7972,1.243,2015
593,Aaron Lennon,25,1534,5,2.2261,0,1.698,18,23,1,0,F M S,Everton,5,2.2261,5.5354,1.9037,2015
601,Arouna Koné,25,1464,5,4.5186,4,2.1346,36,14,1,0,F M S,Everton,5,4.5186,9.302,3.8451,2015
644,Erik Lamela,34,2404,5,6.2997,9,8.9349,58,75,9,0,M S,Tottenham,5,6.2997,19.1992,9.4435,2015
656,Diafra Sakho,21,1539,5,7.3607,1,1.899,48,14,3,0,F M S,West Ham,5,7.3607,8.0502,1.3452,2015
671,Rudy Gestede,32,1632,5,5.6967,2,1.4262,61,15,2,0,F S,Aston Villa,5,5.6967,5.7862,0.9677,2015
686,Cesc Fàbregas,37,2901,5,3.8695,7,8.421,45,67,5,0,M S,Chelsea,3,2.3472,19.538,14.3647,2015
700,Willian,35,2766,5,4.4275,6,7.6875,60,81,5,0,M S,Chelsea,5,4.4275,13.1758,6.5942,2015
737,Fabio Borini,26,1913,5,4.9346,2,1.7378,48,18,6,0,F M S,Sunderland,4,4.1734,5.7297,2.1621,2015
754,Shinji Okazaki,36,2105,5,8.6077,0,1.1345,46,20,1,0,F S,Leicester,5,8.6077,11.4551,3.8961,2015
863,Jonathan Walters,27,1718,5,5.6655,3,2.375,32,24,1,0,F M S,Stoke,5,5.6655,9.0309,1.4753,2015
868,Mame Biram Diouf,26,1246,5,5.14,1,0.7569,30,10,3,0,F M S,Stoke,5,5.14,5.4417,0.4125,2015
883,Steven Davis,34,2637,5,2.5319,3,4.0764,20,54,4,0,D M S,Southampton,5,2.5319,11.6926,8.6896,2015
453,Son Heung-Min,28,1110,4,4.1798,1,0.7707,38,18,0,0,M S,Tottenham,4,4.1798,7.9792,4.4505,2015
458,Steve Cook,36,3199,4,2.055,0,0.9145,25,6,5,0,D,Bournemouth,4,2.055,4.2342,4.0403,2015
461,Matt Ritchie,37,2985,4,4.2347,6,3.5773,77,41,5,0,M S,Bournemouth,4,4.2347,9.9656,5.3872,2015
486,Adam Lallana,30,2115,4,3.5332,6,5.6484,44,50,2,0,F M S,Liverpool,4,3.5332,13.2328,6.6595,2015
494,Laurent Koscielny,33,2848,4,3.3446,0,0.7183,19,8,3,0,D,Arsenal,4,3.3446,10.7521,9.0755,2015
501,Danny Welbeck,11,581,4,2.9756,2,0.7608,20,7,1,0,F M S,Arsenal,4,2.9756,3.8843,1.0048,2015
539,Enner Valencia,19,1014,4,4.2496,2,1.4753,34,12,1,0,F M S,West Ham,4,4.2496,5.6597,0.6797,2015
558,Jesse Lingard,25,1641,4,3.2912,1,1.2875,31,14,4,0,F M S,Manchester United,4,3.2912,7.9172,4.4964,2015
595,Kevin Mirallas,23,985,4,3.3397,2,1.8303,41,18,0,2,F M S,Everton,4,3.3397,5.2009,1.2742,2015
597,Ramiro Funes Mori,28,2189,4,2.9087,1,0.7586,24,6,4,1,D S,Everton,4,2.9087,6.4177,5.7254,2015
622,Wilfried Bony,26,1203,4,6.7499,3,2.9888,60,13,1,0,F S,Manchester City,4,5.9887,8.198,1.1061,2015
639,Toby Alderweireld,38,3420,4,3.0252,2,0.8221,40,10,3,0,D,Tottenham,4,3.0252,11.2748,10.8259,2015
701,Eden Hazard,31,2183,4,2.5784,3,4.175,36,66,2,0,F M S,Chelsea,4,2.5784,11.917,8.3806,2015
730,Patrick van Aanholt,33,2970,4,2.542,3,3.7972,46,30,2,0,D M,Sunderland,4,2.542,9.1338,5.0703,2015
775,Andros Townsend,16,1149,4,1.4662,2,2.821,29,28,0,0,M S,"Newcastle United,Tottenham",4,1.4662,5.2248,2.2661,2015
793,Wes Hoolahan,30,2026,4,3.4677,8,4.9119,26,49,1,0,M S,Norwich,3,2.7065,9.9697,5.9964,2015
804,Craig Dawson,38,3387,4,4.9939,0,3.2739,38,28,3,0,D,West Bromwich Albion,4,4.9939,5.4196,4.0532,2015
811,Saido Berahino,31,1727,4,7.118,0,1.0141,35,18,0,0,F M S,West Bromwich Albion,4,5.5957,7.9605,2.1189,2015
824,Steven Naismith,23,1343,4,3.0118,1,2.0798,25,20,3,0,M S,"Everton,Norwich",4,3.0118,6.7972,3.7369,2015
826,Benik Afobe,15,950,4,3.396,0,0.6379,14,12,0,0,F M S,Bournemouth,4,3.396,3.4531,0.5902,2015
866,Joselu,22,1072,4,3.4206,1,0.8888,29,10,0,0,F S,Stoke,4,3.4206,4.7947,1.9715,2015
930,Steven Fletcher,16,1021,4,3.1093,0,0.8062,25,8,0,0,F S,Sunderland,4,3.1093,3.5543,0.6958,2015
459,Charlie Daniels,37,3288,3,2.9304,5,2.4896,20,37,2,0,D,Bournemouth,1,1.4081,7.9598,5.7503,2015
462,Dan Gosling,34,2442,3,3.2276,1,1.8974,40,27,6,0,M S,Bournemouth,3,3.2276,6.9955,2.6217,2015
463,Junior Stanislas,21,1448,3,2.7333,2,3.7811,44,34,1,0,M S,Bournemouth,3,2.7333,7.6888,2.572,2015
466,Marc Pugh,26,1328,3,2.4653,2,1.1982,22,13,1,0,M S,Bournemouth,3,2.4653,4.7598,1.5334,2015
506,Joel Campbell,19,891,3,2.5941,2,2.831,19,13,0,0,M S,Arsenal,3,2.5941,7.5178,3.5691,2015
552,Ander Herrera,27,1535,3,2.7705,2,2.1379,24,21,4,0,M S,Manchester United,2,2.0093,6.9502,4.0817,2015
621,Aleksandar Kolarov,29,2282,3,2.3898,3,2.8848,39,38,3,0,D S,Manchester City,3,1.6287,8.1964,6.3781,2015
642,Mousa Dembélé,29,2286,3,1.4829,1,0.832,22,28,3,0,M S,Tottenham,3,1.4829,9.6683,8.3159,2015
643,Eric Dier,37,3271,3,1.645,2,1.3802,30,18,10,0,D M,Tottenham,3,1.645,15.3802,13.9241,2015
648,Nacer Chadli,29,922,3,2.9295,2,2.7604,25,24,1,0,M S,Tottenham,3,2.9295,6.4578,3.0467,2015
692,Oscar,27,1785,3,5.1719,3,3.2977,52,29,4,0,M S,Chelsea,2,3.6495,10.2357,5.5167,2015
743,Dwight Gayle,16,755,3,3.8906,0,0.7148,22,8,1,1,F M S,Crystal Palace,3,3.8906,4.8445,0.9087,2015
747,Robert Huth,35,3150,3,3.4519,0,0.6899,28,2,8,0,D,Leicester,3,3.4519,4.6018,3.9648,2015
781,Jeremain Lens,20,1299,3,1.3396,3,2.9814,26,18,3,1,F M S,Sunderland,3,1.3396,5.8241,2.4478,2015
788,Russell Martin,30,2699,3,1.8422,0,1.0656,18,8,4,1,D,Norwich,3,1.8422,3.9536,2.832,2015
789,Robbie Brady,36,2996,3,2.7943,2,5.0488,53,54,3,0,D M S,Norwich,3,2.7943,6.6956,3.0419,2015
792,Jonny Howson,36,2960,3,2.2519,4,2.8946,35,26,7,0,M S,Norwich,3,2.2519,8.2865,5.1965,2015
794,Cameron Jerome,34,1770,3,8.2154,2,0.3745,46,8,2,0,F S,Norwich,3,8.2154,6.6447,1.184,2015
812,Craig Gardner,34,2037,3,4.1363,3,3.0204,46,24,5,0,M S,West Bromwich Albion,3,3.3751,5.1865,1.7018,2015
833,Virgil van Dijk,34,3060,3,3.2997,0,1.3406,29,9,2,0,D,Southampton,3,3.2997,5.7006,5.4219,2015
850,Papiss Demba Cissé,21,1079,3,3.0891,0,0.6838,23,10,1,0,F S,Newcastle United,3,3.0891,2.8795,0.4369,2015
882,Glenn Murray,21,789,3,4.0221,0,0.5153,25,9,2,0,F S,"Bournemouth,Crystal Palace",3,3.261,4.0986,1.3829,2015
888,Xherdan Shaqiri,27,2072,3,3.0745,6,6.4209,40,50,3,0,F M,Stoke,3,3.0745,9.374,4.2207,2015
919,Duncan Watmore,23,880,3,1.4654,1,0.947,14,12,0,0,F M S,Sunderland,3,1.4654,2.2361,0.2534,2015
939,Mauro Zárate,15,796,3,1.5509,0,1.342,29,20,1,0,F M S,West Ham,3,1.5509,3.8074,2.4854,2015
990,James Morrison,18,1354,3,1.8908,3,1.1234,24,15,3,0,M S,West Bromwich Albion,3,1.1296,3.4301,1.7143,2015
480,Joe Allen,19,720,2,1.3847,1,1.3596,12,12,0,0,M S,Liverpool,2,1.3847,3.9975,2.3875,2015
500,Alex Iwobi,13,639,2,1.5485,2,1.511,15,12,0,0,M S,Arsenal,2,1.5485,5.3242,3.2067,2015
510,Joel Ward,30,2694,2,1.1507,1,1.8001,17,13,4,0,D,Crystal Palace,2,1.1507,7.4031,5.3795,2015
511,Damien Delaney,32,2880,2,1.8342,3,2.6911,21,10,2,0,D,Crystal Palace,2,1.8342,3.0145,1.7364,2015
514,Jason Puncheon,31,2647,2,3.8735,3,4.1427,54,59,3,0,F M,Crystal Palace,2,3.8735,10.0566,5.0154,2015
520,Bakary Sako,20,1073,2,2.3595,1,1.8895,34,9,1,0,F M S,Crystal Palace,2,2.3595,4.8767,1.9569,2015
522,Wilfried Zaha,34,2507,2,2.6249,1,4.4747,32,41,5,0,F M S,Crystal Palace,2,2.6249,9.6162,3.5837,2015
534,Aaron Cresswell,37,3319,2,1.0926,4,3.2946,28,40,1,0,D M,West Ham,2,1.0926,10.3394,6.8311,2015
555,Memphis Depay,29,1470,2,4.7337,0,1.2231,57,12,2,0,F M S,Manchester United,2,4.7337,7.5429,2.9404,2015
566,Sebastian Prödl,21,1774,2,1.5339,0,0.1291,13,2,5,0,D S,Watford,2,1.5339,1.9341,1.9062,2015
569,Almen Abdi,32,1998,2,2.0676,0,2.6,38,32,4,0,F M S,Watford,2,2.0676,8.0515,5.1463,2015
571,Ben Watson,35,2814,2,0.4925,0,2.1229,17,33,4,0,M S,Watford,2,0.4925,5.7624,5.3663,2015
588,Leighton Baines,18,1473,2,1.2094,1,1.6652,9,22,0,0,D S,Everton,1,0.4482,4.167,2.9805,2015
589,James McCarthy,29,2445,2,0.8192,2,1.388,16,14,5,1,M,Everton,2,0.8192,9.4864,7.581,2015
591,Gerard Deulofeu,26,1389,2,1.4138,8,5.9733,9,35,2,0,F M S,Everton,2,1.4138,8.9838,3.3418,2015
596,Tom Cleverley,22,1618,2,1.4914,4,2.2501,24,23,1,0,M S,Everton,2,1.4914,6.3354,4.3295,2015
605,Jordan Henderson,17,1300,2,1.5273,3,1.3005,26,18,1,0,M S,Liverpool,2,1.5273,5.8027,4.5336,2015
612,Vincent Kompany,14,1179,2,0.4174,0,0.0813,11,3,5,0,D S,Manchester City,2,0.4174,2.9508,2.9169,2015
614,Fernandinho,33,2736,2,1.2323,2,2.5117,29,29,8,0,M S,Manchester City,2,1.2323,12.0337,10.3043,2015
615,Fernando,24,1703,2,2.8968,0,0.3293,15,8,4,0,M S,Manchester City,2,2.8968,4.5081,4.3965,2015
617,David Silva,24,1818,2,2.5985,11,4.7275,29,67,1,0,M S,Manchester City,2,2.5985,11.5351,7.5232,2015
633,James McArthur,28,2206,2,1.0582,2,1.0851,16,22,5,0,M S,Crystal Palace,2,1.0582,6.1627,4.2246,2015
669,Ashley Westwood,32,2720,2,1.7461,2,3.1518,38,41,6,0,M S,Aston Villa,2,1.7461,6.3874,4.1172,2015
670,Carles Gil,23,1454,2,0.7564,0,1.4862,17,25,3,0,F M S,Aston Villa,2,0.7564,3.3147,2.4295,2015
679,Scott Sinclair,27,1598,2,2.8159,0,0.1318,17,5,0,0,F M S,Aston Villa,1,2.0548,3.537,1.5768,2015
681,César Azpilicueta,37,3208,2,1.2036,3,2.2325,10,21,7,0,D S,Chelsea,2,1.2036,12.7671,11.3783,2015
682,Branislav Ivanovic,33,2922,2,2.3556,2,2.007,28,13,5,0,D,Chelsea,2,2.3556,10.8492,9.1985,2015
695,Bertrand Traoré,10,365,2,1.6594,1,0.6276,17,5,0,0,F M S,Chelsea,2,1.6594,2.3424,0.1509,2015
697,Nemanja Matic,33,2426,2,2.5064,2,2.059,34,19,4,1,M S,Chelsea,2,2.5064,11.2807,9.0221,2015
699,Gary Cahill,23,1952,2,1.5027,1,0.1969,13,3,2,0,D S,Chelsea,2,1.5027,1.939,1.7717,2015
709,Ashley Williams,36,3240,2,1.7815,1,0.4404,16,11,8,0,D,Swansea,2,1.7815,7.3902,7.1467,2015
716,Alberto Paloschi,10,675,2,2.4204,0,0.6032,15,3,2,0,F S,Swansea,2,2.4204,2.7355,0.2115,2015
719,Wayne Routledge,28,1700,2,2.5265,1,1.7193,18,29,3,0,F M S,Swansea,2,2.5265,5.9082,2.3553,2015
723,Ki Sung-yueng,28,1852,2,2.4574,1,1.0774,24,22,4,0,M S,Swansea,2,2.4574,5.6651,3.1758,2015
728,Lamine Koné,15,1318,2,2.4588,1,0.7517,10,5,0,0,D,Sunderland,2,2.4588,1.0659,1.0218,2015
734,Wahbi Khazri,14,1087,2,0.8626,1,2.2329,24,27,3,0,M S,Sunderland,2,0.8626,2.4898,1.3283,2015
748,Wes Morgan,38,3420,2,3.0075,0,0.0531,21,2,3,0,D,Leicester,2,3.0075,3.1743,3.0896,2015
752,Daniel Drinkwater,35,3045,2,2.1879,7,5.3242,41,44,3,1,M,Leicester,2,2.1879,14.4822,10.1503,2015
753,Marc Albrighton,38,2796,2,2.5493,6,8.0954,42,62,4,0,M S,Leicester,2,2.5493,11.8636,4.0153,2015
764,Daryl Janmaat,32,2754,2,1.1652,4,3.4905,19,25,5,1,D M,Newcastle United,2,1.1652,9.7215,6.2433,2015
766,Jamaal Lascelles,18,1135,2,0.4158,0,0.1483,4,2,1,1,D S,Newcastle United,2,0.4158,1.2704,1.222,2015
784,Andy King,25,1030,2,2.7156,1,1.0578,19,9,2,0,M S,Leicester,2,2.7156,5.4868,2.4575,2015
791,Alexander Tettey,23,1956,2,0.6746,0,0.1093,20,5,10,0,M,Norwich,2,0.6746,3.9622,3.3664,2015
810,Stéphane Sessegnon,25,1770,2,1.2873,2,2.7866,31,27,1,0,F M S,West Bromwich Albion,2,1.2873,6.1631,3.9116,2015
814,James McClean,35,2414,2,2.1684,2,3.0264,31,29,7,1,F M S,West Bromwich Albion,2,2.1684,5.1084,1.4001,2015
825,Adam Smith,31,2085,2,0.4881,0,1.1019,15,14,5,0,D M S,Bournemouth,2,0.4881,3.9739,3.1957,2015
834,José Fonte,37,3171,2,2.4312,1,1.2865,20,5,4,1,D,Southampton,2,2.4312,6.6681,6.4654,2015
843,James Ward-Prowse,33,1505,2,2.0658,4,4.6877,28,32,5,0,M S,Southampton,1,1.3046,6.9715,4.7743,2015
861,Giannelli Imbula,14,1260,2,0.7641,0,0.4466,21,11,4,0,M,Stoke,2,0.7641,4.9008,3.8248,2015
864,Ibrahim Afellay,31,2105,2,2.3783,2,2.0417,39,21,3,1,M S,Stoke,2,2.3783,9.9114,6.5122,2015
876,Fabian Delph,17,753,2,0.3006,0,0.4261,13,2,0,0,M S,Manchester City,2,0.3006,2.4888,1.8802,2015
877,Samir Nasri,12,520,2,2.6373,2,0.9287,14,10,3,0,M S,Manchester City,2,2.6373,4.4273,1.7197,2015
929,Adam Johnson,19,1136,2,1.8067,5,2.1856,16,29,3,0,F M S,Sunderland,1,1.0455,4.0584,2.6421,2015
936,Ramires,12,612,2,1.3262,0,0.0582,10,1,1,0,M S,Chelsea,2,1.3262,1.8095,0.8054,2015
938,Carl Jenkinson,20,1220,2,0.6154,0,1.1374,7,6,3,1,D S,West Ham,2,0.6154,5.4725,3.7388,2015
986,Danny Ings,6,336,2,1.8511,0,0.3526,10,5,1,0,F S,Liverpool,2,1.8511,1.3932,0.2832,2015
162,Timm Klose,10,849,1,0.5435,0,0.0,3,0,3,0,D,Norwich,1,0.5435,0.1905,0.1535,2015
323,Adnan Januzaj,5,141,1,0.2423,0,0.0321,4,1,1,0,M S,Manchester United,1,0.2423,0.2892,0.1349,2015
457,Tommy Elphick,12,1011,1,0.2931,0,0.0163,4,1,1,0,D S,Bournemouth,1,0.2931,0.4805,0.4643,2015
464,Max Gradel,14,918,1,1.7061,2,0.6823,18,10,1,0,M S,Bournemouth,1,1.7061,2.4965,0.6889,2015
467,Lewis Grabban,21,806,1,2.3117,0,0.4201,19,8,2,0,F M S,"Bournemouth,Norwich",1,2.3117,3.1664,0.5759,2015
476,Kolo Touré,14,865,1,0.2426,0,0.0187,4,1,1,0,D S,Liverpool,1,0.2426,2.5083,2.4371,2015
481,Jordon Ibe,27,1161,1,1.4265,2,1.6391,29,20,0,0,F M S,Liverpool,1,1.4265,5.9807,3.4141,2015
485,Mamadou Sakho,22,1856,1,0.8337,0,0.0715,6,4,1,0,D S,Liverpool,1,0.8337,3.4504,3.4238,2015
492,Héctor Bellerín,36,3240,1,0.7078,5,4.7538,13,24,3,0,D,Arsenal,1,0.7078,17.709,14.3703,2015
493,Gabriel,21,1761,1,0.95,0,0.0446,11,1,4,1,D S,Arsenal,1,0.95,6.479,6.479,2015
517,Joe Ledley,19,979,1,0.306,0,0.1568,7,3,1,0,M S,Crystal Palace,1,0.306,1.4343,1.1289,2015
521,Emmanuel Adebayor,12,619,1,1.8239,1,0.1453,12,6,1,0,F S,Crystal Palace,1,1.8239,2.0343,0.3548,2015
526,Lee Chung-yong,13,375,1,0.1583,0,0.4584,5,6,0,0,M S,Crystal Palace,1,0.1583,0.7815,0.6395,2015
529,Winston Reid,24,2139,1,1.3956,1,0.3526,17,7,5,0,D,West Ham,1,1.3956,2.722,2.6309,2015
541,Victor Moses,21,982,1,1.9116,2,1.5063,22,16,0,0,F M S,West Ham,1,1.9116,4.5211,1.3856,2015
545,Kieran Gibbs,15,367,1,0.5577,0,0.0406,5,1,0,0,D M S,Arsenal,1,0.5577,1.085,0.4866,2015
