id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
1445,Simone Verdi,8,270,3,2.5523,0,0.2013,15,5,1,0,F M S,Carpi,1,1.0297,1.0874,0.1851,2015
1456,Federico Viviani,19,1595,3,1.0767,6,4.3624,30,43,4,1,M S,Verona,3,1.0767,6.2005,5.2576,2015
1471,Lorenzo Pellegrini,19,1152,3,2.0504,0,0.5797,23,16,4,1,M S,Sassuolo,3,2.0504,4.7123,2.5865,2015
1497,Ervin Zukanovic,25,1859,3,0.9228,1,0.2033,11,5,7,1,D S,"Roma,Sampdoria",3,0.9228,3.7612,3.2312,2015
1502,Marco D&#039;Alessandro,23,1158,3,1.8949,2,2.4997,13,15,3,0,F M S,Atalanta,3,1.8949,4.8732,0.6028,2015
1567,Bruno Peres,31,2604,3,1.7634,4,4.3759,40,33,9,0,D S,Torino,3,1.7634,9.8112,5.6478,2015
1581,Serge Gakpe,18,832,3,2.7921,1,1.5381,23,10,1,0,F S,"Atalanta,Genoa",3,2.7921,4.4484,0.7118,2015
1590,Luca Antonelli,28,2333,3,2.0965,1,1.5897,19,17,2,0,D S,AC Milan,3,2.0965,5.1346,4.2956,2015
1611,Franco Brienza,29,1667,3,2.7276,3,4.1238,41,40,1,0,F M S,Bologna,3,2.7276,5.9855,2.3921,2015
1621,Marcos Alonso,31,2343,3,3.4752,4,4.1967,55,43,8,0,D M S,Fiorentina,3,3.4752,10.37,6.2224,2015
1809,Joaquín Correa,25,1312,3,3.8082,1,1.2719,34,20,5,1,F M S,Sampdoria,3,3.8082,7.5796,3.4144,2015
1815,Alex,25,2093,3,2.1132,1,0.2722,23,5,5,0,D S,AC Milan,3,2.1132,1.8614,1.6324,2015
1823,Lucas Digne,33,2857,3,1.1804,3,2.9082,15,27,4,0,D M S,Roma,3,1.1804,10.8251,8.2822,2015
1837,Aleksandar Trajkovski,32,1634,3,2.7646,1,1.5482,38,27,2,0,F M S,Palermo,3,2.7646,4.6179,1.3805,2015
1860,Leonardo Blanchard,28,2458,3,2.4068,1,0.7387,22,4,11,1,D S,Frosinone,3,2.4068,2.0741,1.8466,2015
1905,Antonio Di Gaudio,29,1511,3,3.7502,3,2.483,35,15,2,0,F M S,Carpi,3,3.7502,5.6076,1.0575,2015
1973,Lorenzo Lollo,27,2103,3,3.4185,1,1.0339,36,15,10,2,M S,Carpi,3,3.4185,8.1082,4.099,2015
1153,Ryder Matos,26,1615,2,5.2713,2,2.5684,34,24,2,0,F M S,"Carpi,Udinese",2,4.51,6.3821,1.1656,2015
1154,Stipe Perica,11,460,2,1.2438,0,0.0727,15,3,1,0,F S,Udinese,2,1.2438,1.3336,0.1564,2015
1185,Iago Falque,22,1177,2,1.3467,2,1.1502,16,19,1,0,F M S,Roma,2,1.3467,6.4551,4.5928,2015
1192,Afriyie Acquah,29,1892,2,0.745,3,2.0617,25,25,9,0,M S,Torino,2,0.745,6.2463,4.1078,2015
1197,Cesare Bovo,21,1790,2,0.472,0,1.066,10,13,10,0,D S,Torino,2,0.472,5.4092,5.0256,2015
1238,Luca Cigarini,25,1824,2,3.8818,2,1.815,42,36,10,0,M S,Atalanta,1,3.1205,8.3305,4.9432,2015
1246,Kostas Manolas,37,3121,2,1.2883,2,0.821,15,7,7,0,D S,Roma,2,1.2883,9.1391,8.9955,2015
1248,Leandro Paredes,33,2497,2,1.3084,1,3.7714,53,41,11,0,M S,Empoli,2,1.3084,8.4524,7.0586,2015
1264,Edoardo Goldaniga,17,1211,2,0.947,0,0.5766,7,3,5,0,D S,Palermo,2,0.947,1.3878,1.3611,2015
1289,Alex Sandro,22,1488,2,1.2895,3,3.4003,18,42,5,1,D S,Juventus,2,1.2895,9.3649,6.2291,2015
1298,Patrice Evra,26,2045,2,1.9074,3,1.9296,16,26,5,1,D S,Juventus,2,1.9074,7.308,5.3523,2015
1299,Mario Lemina,10,730,2,0.1958,0,0.0964,5,5,4,0,M S,Juventus,2,0.1958,3.5672,3.3131,2015
1325,Marcel Büchel,28,1578,2,1.1992,1,1.4861,35,22,10,0,M S,Empoli,2,1.1992,5.4915,3.3929,2015
1360,Diego Falcinelli,26,1105,2,2.7645,1,1.4888,25,16,1,0,F S,Sassuolo,1,2.0032,4.5649,1.3376,2015
1394,Lorenzo Tonelli,26,2287,2,0.7199,0,0.1095,7,5,8,1,D,Empoli,2,0.7199,4.1942,4.0917,2015
1401,Panagiotis Tachtsidis,24,805,2,0.8627,2,1.9536,19,10,3,0,M S,Genoa,2,0.8627,2.9502,2.2927,2015
1421,Cristian Tello,15,1086,2,1.8618,4,1.8076,22,22,1,0,D F M S,Fiorentina,2,1.8618,4.5602,1.4364,2015
1423,Matías Vecino,30,2399,2,1.8429,1,1.2325,50,25,8,0,M S,Fiorentina,2,1.8429,10.7485,9.1887,2015
1424,Federico Bernardeschi,33,2276,2,2.6276,4,4.6824,53,41,6,0,F M S,Fiorentina,2,2.6276,9.2305,4.1084,2015
1440,Filip Helander,24,1863,2,1.1071,0,0.0197,5,1,4,0,D S,Verona,2,1.1071,1.5689,1.5689,2015
1441,Adam Masina,33,2625,2,1.7453,3,1.605,14,21,8,1,D S,Bologna,2,1.7453,5.8276,3.981,2015
1450,Umar Sadiq,6,188,2,1.5498,0,0.1188,4,1,0,0,F S,Roma,2,1.5498,1.5484,0.1638,2015
1452,Godfred Donsah,20,1373,2,1.3021,2,0.8982,16,8,2,0,M S,Bologna,2,1.3021,3.1461,1.0964,2015
1487,Andrea Conti,14,816,2,1.2437,1,0.4779,5,4,1,1,D M S,Atalanta,2,1.2437,2.1726,1.5041,2015
1492,Jasmin Kurtic,32,2431,2,3.3806,0,1.4565,40,14,6,1,M S,Atalanta,2,3.3806,8.6253,4.2117,2015
1508,Jeison Murillo,34,2843,2,2.258,1,1.2607,19,7,4,3,D S,Inter,2,2.258,6.825,6.0145,2015
1518,Rodrigo Palacio,27,1395,2,3.5577,4,2.7969,15,30,5,0,F M S,Inter,2,3.5577,7.2503,3.5611,2015
1523,Danilo D&#039;Ambrosio,20,1620,2,1.6568,0,0.6495,8,9,3,1,D S,Inter,2,1.6568,4.0726,3.4624,2015
1534,Giancarlo Gonzalez,35,3138,2,0.3817,0,0.2628,5,5,11,0,D,Palermo,2,0.3817,2.553,2.5221,2015
1564,Ricardo Kishna,11,564,2,1.0033,0,1.5827,9,13,0,0,F M S,Lazio,2,1.0033,2.0186,0.4292,2015
1603,Simone Missiroli,24,1829,2,2.2432,0,0.4526,10,15,6,1,M S,Sassuolo,2,2.2432,5.4386,4.1385,2015
1822,Antonio Rüdiger,30,2633,2,1.9259,0,0.8804,19,7,4,0,D M S,Roma,2,1.9259,8.1054,7.3444,2015
1846,Luca Siligardi,28,1410,2,2.0342,0,3.589,45,25,1,0,F M S,Verona,2,2.0342,6.4369,3.1717,2015
1865,Alessandro Frara,20,1163,2,1.1051,0,0.1108,12,6,3,0,M S,Frosinone,2,1.1051,1.6603,0.7866,2015
1888,Antonio Di Natale,23,1139,2,4.4722,4,4.0965,33,24,0,0,F S,Udinese,1,2.9496,5.6737,1.08,2015
1899,Lorenzo Pasciuti,21,1556,2,0.3928,3,3.6673,6,26,4,1,D M S,Carpi,2,0.3928,4.9463,3.3124,2015
1907,Jerry Mbakogu,24,1706,2,6.0625,2,3.9547,34,25,2,0,F S,Carpi,1,3.7786,8.2664,1.821,2015
1939,Antonio Cassano,24,1219,2,2.8656,5,4.0165,18,38,1,0,F M S,Sampdoria,2,2.8656,7.655,2.2711,2015
1960,Uros Djurdjevic,14,471,2,2.0201,1,0.0934,9,2,2,0,F S,Palermo,2,2.0201,2.2142,0.2311,2015
1963,Luca Paganini,27,1850,2,2.7698,2,1.6743,25,22,6,0,F M S,Frosinone,2,2.7698,5.4828,1.8934,2015
1966,Jakub Blaszczykowski,15,762,2,0.8821,1,0.6186,8,12,1,0,F M S,Fiorentina,2,0.8821,4.0693,2.6714,2015
1981,Matteo Mancosu,21,901,2,2.5246,0,0.5027,12,10,2,0,F S,"Bologna,Carpi",1,1.7633,1.8186,0.3501,2015
2014,Jérémy Menez,10,279,2,1.7862,0,0.3387,6,6,1,0,F S,AC Milan,1,1.0249,1.7595,0.4967,2015
576,Mario Suárez,9,451,1,0.41,0,0.013,7,1,3,0,M S,Fiorentina,1,0.41,1.7259,1.4124,2015
827,Juan Iturbe,12,393,1,0.7947,0,0.3836,9,6,1,0,F S,Roma,1,0.7947,1.8565,0.8907,2015
948,Alessandro Diamanti,16,863,1,1.6845,1,2.5568,24,23,4,0,F M S,Atalanta,1,1.6845,5.7222,3.0556,2015
1118,Gabriel Paletta,24,2012,1,0.2822,0,0.1005,8,3,5,2,D,Atalanta,1,0.2822,2.3597,2.2844,2015
1123,Juraj Kucka,30,2178,1,3.6515,3,2.1352,46,29,11,0,M S,"AC Milan,Genoa",1,3.6515,6.6646,2.8681,2015
1124,Keisuke Honda,30,1935,1,3.3361,3,3.3122,46,40,2,0,M S,AC Milan,1,3.3361,9.7362,5.1666,2015
1133,Cristian Zapata,16,1335,1,0.0976,0,0.0419,3,2,3,0,D S,AC Milan,1,0.0976,1.5826,1.5826,2015
1135,Ignazio Abate,27,2254,1,0.1926,1,2.0032,4,18,7,0,D,AC Milan,1,0.1926,6.996,6.2812,2015
1141,Felipe,26,2151,1,1.9772,1,0.7558,11,6,11,1,D,Udinese,1,1.9772,2.5848,2.3022,2015
1142,Samir,3,270,1,0.1076,0,0.0,2,0,1,0,D,Verona,1,0.1076,0.0,0.0,2015
1156,Ali Adnan,28,1904,1,0.5756,1,2.1549,21,23,6,0,D S,Udinese,1,0.5756,5.1269,3.2382,2015
1178,Davide Zappacosta,25,1262,1,0.8212,1,0.7993,14,15,3,0,D S,Torino,1,0.8212,4.0119,2.9938,2015
1190,Joel Obi,10,499,1,0.2845,0,0.1411,3,5,1,1,M S,Torino,1,0.2845,1.7639,1.373,2015
1191,Arlind Ajeti,16,1216,1,0.3882,0,0.386,9,4,5,1,D S,Frosinone,1,0.3882,0.8544,0.8277,2015
1193,Lorenzo De Silvestri,17,1397,1,2.1271,2,0.6905,12,12,4,0,D M,Sampdoria,1,2.1271,1.9256,0.893,2015
1194,Giuseppe Vives,33,2546,1,0.8867,1,1.9779,16,20,9,1,M S,Torino,1,0.8867,7.9066,5.9274,2015
1196,Emiliano Moretti,35,3150,1,1.0115,1,0.9144,12,15,4,0,D,Torino,1,1.0115,8.733,8.402,2015
1206,Danilo Cataldi,20,1352,1,0.8499,3,1.1742,28,22,8,1,M S,Lazio,1,0.8499,3.8735,2.8221,2015
1231,Ricardo Álvarez,13,810,1,0.7967,1,0.6241,14,16,2,0,M S,Sampdoria,1,0.7967,2.1807,1.2437,2015
1245,Emerson,8,182,1,0.7155,0,0.03,4,1,1,0,D S,Roma,1,0.7155,2.0542,1.323,2015
1249,Daniele De Rossi,24,1911,1,0.6859,2,1.6906,10,16,9,0,D M S,Roma,1,0.6859,9.7129,8.3547,2015
1275,Robin Quaison,30,1507,1,1.4433,2,2.115,19,26,5,0,F M S,Palermo,1,1.4433,5.0974,3.053,2015
1286,Andrea Barzagli,31,2739,1,0.9022,0,0.2122,4,9,2,0,D,Juventus,1,0.9022,9.0374,8.77,2015
1291,Hernanes,16,907,1,0.8504,1,1.6728,31,15,6,0,M S,"Inter,Juventus",1,0.8504,5.6623,4.0147,2015
1296,Stefano Sturaro,19,1018,1,0.5783,0,0.5456,9,12,6,0,M S,Juventus,1,0.5783,1.8512,1.3548,2015
1306,Vincent Laurini,25,1955,1,0.5582,0,0.3317,3,6,5,0,D S,Empoli,1,0.5582,4.1128,3.9618,2015
1307,Andrea Costa,24,2079,1,0.9585,0,0.0115,6,1,4,0,D S,Empoli,1,0.9585,3.0511,3.0396,2015
1311,Rade Krunic,15,488,1,0.875,0,0.7949,7,8,3,0,M S,Empoli,1,0.875,1.9402,0.2945,2015
1329,Fabrizio Cacciatore,29,2302,1,1.4965,3,2.5673,11,27,6,0,D S,Chievo,1,1.4965,7.2522,4.3994,2015
1331,Dario Dainelli,18,1379,1,0.5362,0,0.144,2,3,5,0,D S,Chievo,1,0.5362,0.9761,0.931,2015
1334,Perparim Hetemaj,28,2263,1,0.8406,0,1.2243,25,20,7,0,M S,Chievo,1,0.8406,5.1357,3.489,2015
1346,Gennaro Sardo,6,329,1,0.1183,0,0.1546,2,4,3,0,D S,Chievo,1,0.1183,0.6519,0.5085,2015
1350,Jonathan de Guzmán,5,105,1,0.7861,0,0.0523,2,1,0,0,M S,Carpi,0,0.0248,0.1672,0.0901,2015
1369,Marcello Trotta,8,189,1,1.379,0,0.0563,12,2,0,0,F S,Sassuolo,1,1.379,1.5677,0.1324,2015
1385,Omar El Kaddouri,20,214,1,1.9795,2,1.3576,11,9,2,0,S,Napoli,1,1.9795,3.7326,1.7913,2015
1395,Vlad Chiriches,8,699,1,0.593,0,0.0,4,0,2,0,D,Napoli,1,0.593,3.1357,3.1357,2015
1403,Simone Padoin,12,577,1,0.2696,0,0.1358,4,5,2,0,D M S,Juventus,1,0.2696,1.9904,1.6553,2015
1430,Milan Badelj,27,2147,1,0.6669,1,1.9888,26,35,7,1,M S,Fiorentina,1,0.6669,9.6779,8.2245,2015
1431,Sebastien De Maio,28,2238,1,2.0156,1,0.1399,14,3,5,1,D S,Genoa,1,2.0156,4.0078,3.6538,2015
1464,Federico Peluso,34,3038,1,1.8993,1,1.4632,19,21,11,0,D,Sassuolo,1,1.8993,7.1255,5.9628,2015
1466,Francesco Magnanelli,34,3060,1,0.3329,1,1.4045,18,31,8,0,M,Sassuolo,1,0.3329,9.6051,8.9244,2015
1474,Alfred Duncan,33,2489,1,1.4954,5,5.7608,39,49,5,0,M S,Sassuolo,1,1.4954,11.36,6.6278,2015
1484,Rafael Toloi,24,1892,1,0.7051,0,0.0683,9,2,6,1,D S,Atalanta,1,0.7051,2.2799,2.2253,2015
1488,Remo Freuler,6,451,1,0.5657,0,0.0836,5,3,0,0,M S,Atalanta,1,0.5657,0.9787,0.4879,2015
1507,Miranda,32,2742,1,1.1655,3,1.2669,9,7,6,2,D S,Inter,1,1.1655,5.1648,4.9851,2015
1510,Gary Medel,30,2420,1,0.3889,1,1.0818,12,13,10,0,D M S,Inter,1,0.3889,8.3633,7.6933,2015
1516,Geoffrey Kondogbia,26,2005,1,1.7054,0,1.2726,38,16,6,1,M S,Inter,1,1.7054,9.3578,7.3352,2015
1543,Sergej Milinkovic-Savic,25,1645,1,1.8751,0,1.4319,36,20,5,1,M S,Lazio,1,1.8751,6.0543,3.7107,2015
1547,Pablo Armero,5,420,1,1.1764,0,0.0546,2,2,0,0,D M,Udinese,1,1.1764,2.2068,0.9924,2015
1556,Guglielmo Stendardo,15,1108,1,0.7705,0,0.0581,5,2,3,1,D S,Atalanta,1,0.7705,1.709,1.677,2015
1562,Francesco Lodi,24,1868,1,1.29,1,2.531,25,32,3,0,M S,Udinese,1,1.29,5.7303,4.3651,2015
1568,Felipe Melo,26,1774,1,1.3989,1,1.2971,23,11,6,2,M S,Inter,1,1.3989,5.6766,4.5028,2015
1572,Bostjan Cesar,31,2718,1,1.7884,0,0.1544,14,4,9,1,D S,Chievo,1,1.7884,1.6749,1.6157,2015
1576,Giorgio Chiellini,24,1786,1,1.3936,0,1.2418,15,11,4,1,D S,Juventus,1,1.3936,7.8223,6.9025,2015
1579,Daniele Gastaldello,26,2209,1,1.159,2,0.613,8,5,7,1,D,Bologna,1,1.159,4.3176,4.2367,2015
1588,Raúl Albiol,36,3240,1,1.2352,1,0.2277,10,5,10,0,D,Napoli,1,1.2352,13.9688,13.7695,2015
1597,Cristian Molinaro,27,1963,1,0.7516,1,2.2644,12,24,3,1,D S,Torino,1,0.7516,6.0264,4.7952,2015
1600,Jonathan Biabiany,20,849,1,1.2685,2,2.9201,20,19,3,0,M S,Inter,1,1.2685,3.9593,1.6203,2015
1610,Nicolò Cherubin,14,1027,1,0.1497,0,0.1489,3,2,1,1,D S,Atalanta,1,0.1497,0.8934,0.8934,2015
1622,Matías Fernández,22,1065,1,0.9439,3,2.0434,25,23,3,1,F M S,Fiorentina,1,0.9439,5.722,4.2067,2015
1641,Andrea Bertolacci,27,1806,1,1.9817,1,1.9004,18,22,6,0,M S,AC Milan,1,1.9817,9.1369,6.7507,2015
1643,Luca Marrone,21,1603,1,0.5375,3,1.834,12,22,7,0,M S,"Carpi,Verona",1,0.5375,1.8959,1.5261,2015
1646,David Ivan,21,1095,1,0.1497,0,0.3456,5,11,4,1,F M S,Sampdoria,1,0.1497,2.0878,1.7662,2015
1710,Marten de Roon,36,3103,1,0.6504,2,1.2021,20,18,9,1,M S,Atalanta,1,0.6504,8.8427,7.2676,2015
1801,Pontus Jansson,7,615,1,0.3335,0,0.0451,6,2,1,0,D S,Torino,1,0.3335,1.3121,1.2281,2015
1807,Modibo Diakité,26,2274,1,2.1336,0,0.1136,8,4,8,0,D S,"Frosinone,Sampdoria",1,2.1336,2.5115,2.4726,2015
1816,Philippe Mexes,5,398,1,0.5557,0,0.0117,5,1,4,0,D S,AC Milan,1,0.5557,0.5793,0.5558,2015
1817,Mario Balotelli,20,818,1,3.3212,1,2.8063,43,24,6,0,F S,AC Milan,1,2.5599,2.6547,0.8883,2015
1819,Kevin-Prince Boateng,11,188,1,0.7197,0,0.532,5,6,1,0,M S,AC Milan,1,0.7197,1.3229,0.1375,2015
1824,Maicon,15,1013,1,0.9376,2,2.5019,11,11,2,1,D M S,Roma,1,0.9376,8.3881,5.8768,2015
1835,Enzo Maresca,15,979,1,0.5728,0,0.3532,11,8,3,0,M S,Palermo,1,0.5728,2.219,1.7197,2015
1838,Achraf Lazaar,30,2293,1,0.4792,2,2.3988,28,21,2,1,D M S,Palermo,1,0.4792,7.1566,5.581,2015
1840,Aljaz Struna,22,1848,1,0.7998,0,0.7628,7,7,10,1,D,Palermo,1,0.7998,2.8011,2.0185,2015
1843,Matteo Bianchetti,23,1576,1,1.1487,0,0.1337,7,4,4,0,D S,Verona,1,1.1487,1.8508,1.7261,2015
1851,Juanito Gómez,33,1835,1,3.273,0,1.4539,36,24,3,0,F M S,Verona,1,3.273,4.6373,1.8401,2015
1852,Ante Rebic,14,755,1,0.6947,0,0.2513,16,5,3,1,F M S,"Fiorentina,Verona",1,0.6947,2.7574,2.0529,2015
1853,Vangelis Moras,31,2751,1,0.3532,1,0.7993,6,6,4,1,D S,Verona,1,0.3532,2.888,2.6575,2015
1857,David López,25,708,1,1.1202,1,0.799,10,6,2,0,M S,Napoli,1,1.1202,4.6945,2.9853,2015
1861,Adriano Russo,10,886,1,0.0978,0,0.1642,1,3,2,0,D S,Frosinone,1,0.0978,0.6465,0.6169,2015
1863,Oliver Kragl,15,940,1,1.2642,0,0.6455,32,10,4,0,F M S,Frosinone,1,1.2642,1.8981,0.4839,2015
1871,Danilo Soddimo,28,1792,1,1.8491,2,2.5188,44,44,9,1,F M S,Frosinone,1,1.8491,6.0431,3.1751,2015
1876,Milan Bisevac,11,907,1,0.6032,0,0.0373,2,2,0,0,D,Lazio,1,0.6032,2.1234,2.1234,2015
1877,Ogenyi Onazi,15,1192,1,0.7361,1,0.9546,12,11,2,0,M S,Lazio,1,0.7361,3.7155,2.9636,2015
1879,Stefano Mauri,12,500,1,0.6143,1,1.4326,6,5,0,0,F M S,Lazio,1,0.6143,2.1415,0.2673,2015
1884,Facundo Roncaglia,30,2439,1,0.16,0,0.3909,11,9,9,0,D S,Fiorentina,1,0.16,6.7141,6.3232,2015
1895,Cristian Zaccardo,27,2405,1,1.7241,0,0.3443,17,7,4,0,D S,Carpi,1,1.7241,3.1821,1.9622,2015
1896,Riccardo Gagliolo,31,2633,1,0.9765,0,0.4616,12,13,11,1,D S,Carpi,1,0.9765,3.3296,2.9044,2015
1898,Stefano Sabelli,7,556,1,0.5728,0,0.3629,4,5,1,0,D M S,Carpi,1,0.5728,1.1417,0.3357,2015
1900,Raffaele Bianco,26,1870,1,1.1046,3,0.8599,17,19,5,1,M S,Carpi,1,1.1046,4.3657,2.8932,2015
1935,Marko Livaja,18,591,1,0.6364,0,0.6448,16,6,7,0,F S,Empoli,1,0.6364,1.8182,0.5977,2015
1940,Lazaros Christodoulopoulos,10,346,1,0.3282,0,0.0,6,0,3,0,M S,Sampdoria,1,0.3282,1.4642,1.2501,2015
1949,Fredy Guarín,16,972,1,1.9525,1,0.9629,29,13,7,0,M S,Inter,1,1.9525,4.5507,3.1976,2015
1959,Bosko Jankovic,15,907,1,0.6025,0,0.2452,14,3,3,1,F M S,Verona,1,0.6025,0.7766,0.1803,2015
1969,Joan Verdú,5,180,1,0.505,0,0.2078,4,3,0,0,M S,Fiorentina,1,0.505,1.2089,0.858,2015
1972,Gaetano Letizia,35,2893,1,1.1993,0,3.0478,24,33,5,0,D M S,Carpi,1,1.1993,8.4725,6.6506,2015
1983,Gianpaolo Bellini,15,959,1,0.8311,0,0.0103,6,1,4,0,D S,Atalanta,0,0.0698,0.9109,0.8818,2015
1996,Leandro Greco,26,1900,1,0.3748,0,1.027,11,22,7,0,M S,Verona,1,0.3748,2.0558,1.5055,2015
2011,Seydou Keita,20,1370,1,0.7721,0,0.2322,13,7,4,0,M S,Roma,1,0.7721,4.3746,4.1213,2015
2024,Diogo Figueiras,9,554,1,0.1119,0,0.0275,5,1,2,0,M S,Genoa,1,0.1119,1.5153,1.4224,2015
2027,Andrea Lazzari,8,336,1,1.4639,0,1.3124,10,16,1,0,M S,Carpi,1,0.7026,1.0602,0.2996,2015
2029,Maximiliano Moralez,17,1369,1,4.7376,4,3.7928,26,39,2,0,F S,Atalanta,1,3.9763,7.8967,1.6513,2015
2047,Abdelhamid El Kaoutari,7,630,1,0.513,0,0.5992,1,2,2,0,D,Palermo,1,0.513,1.1158,1.1158,2015
226,Kingsley Coman,1,65,0,0.1799,0,0.2329,3,3,0,0,F,Juventus,0,0.1799,0.8813,0.5757,2015
275,Tim Matavz,7,468,0,1.3516,0,0.1288,10,4,0,0,F S,Genoa,0,1.3516,2.2854,0.972,2015
947,Víctor Ibarbo,2,8,0,0.0,0,0.0,0,0,0,0,S,Roma,0,0.0,0.3793,0.3793,2015
1093,Mattia Perin,25,2250,0,0.0,0,0.0169,0,1,2,0,GK,Genoa,0,0.0,2.0027,1.9858,2015
1094,Nicolas Burdisso,28,2446,0,0.391,0,0.073,10,3,7,0,D,Genoa,0,0.391,3.1616,3.034,2015
1095,Ezequiel Muñoz,18,1410,0,0.915,0,0.5075,8,1,7,0,D S,Genoa,0,0.915,1.9373,1.8868,2015
1096,Armando Izzo,33,2659,0,1.221,1,0.6992,15,10,6,2,D M S,Genoa,0,1.221,5.952,5.5184,2015
1097,Edenilson,29,2220,0,0.7435,0,2.4214,12,21,3,0,D F M S,Udinese,0,0.7435,5.0118,3.0622,2015
1103,Nicola Ninkovic,1,4,0,0.0,0,0.0,0,0,0,0,S,Chievo,0,0.0,0.0095,0.0095,2015
1105,Riccardo Fiamozzi,8,473,0,0.0,0,0.399,0,3,1,0,D M S,Genoa,0,0.0,1.3061,0.9792,2015
1106,Darko Lazovic,15,645,0,1.5716,2,2.2207,17,13,0,0,F S,Genoa,0,1.5716,3.1237,0.3242,2015
1107,Santiago Gentiletti,19,1710,0,0.8355,0,0.1661,9,3,10,0,D,Lazio,0,0.8355,4.2589,4.2398,2015
1111,Olivier Ntcham,17,998,0,0.7542,1,1.4776,23,19,2,0,F M S,Genoa,0,0.7542,3.1797,1.8053,2015
1112,Isaac Cofie,29,2163,0,1.196,1,0.8445,23,13,7,0,M S,Carpi,0,1.196,4.9474,3.5475,2015
1113,Eugenio Lamanna,13,1170,0,0.0,0,0.017,0,1,0,0,GK,Genoa,0,0.0,0.2048,0.1878,2015
1115,Goran Pandev,15,820,0,2.4454,0,0.5491,17,14,0,1,F S,Genoa,0,2.4454,3.6692,0.8666,2015
1116,Gianluigi Donnarumma,30,2628,0,0.0,0,0.0,0,0,3,0,GK,AC Milan,0,0.0,1.4388,1.4388,2015
1117,Andrea Poli,18,560,0,0.1715,1,0.5581,5,8,1,0,M S,AC Milan,0,0.1715,1.2927,0.6749,2015
1119,Alessio Romagnoli,34,2942,0,0.3393,0,0.1898,6,5,8,1,D S,AC Milan,0,0.3393,4.0901,3.9074,2015
1120,Mattia De Sciglio,22,1846,0,0.238,1,0.9385,13,17,3,0,D M S,AC Milan,0,0.238,3.2066,2.5194,2015
1122,Manuel Locatelli,2,91,0,0.0,0,0.0,0,0,1,0,M S,AC Milan,0,0.0,0.2578,0.2578,2015
1131,Rodrigo Ely,3,169,0,0.2812,0,0.0,2,0,1,1,D S,AC Milan,0,0.2812,0.0207,0.0207,2015
1132,Gabriel,1,90,0,0.0,0,0.0,0,0,0,0,GK,Napoli,0,0.0,0.0,0.0,2015
1138,Orestis Karnezis,38,3420,0,0.0,0,0.0,0,0,0,0,GK,Udinese,0,0.0,2.401,2.401,2015
1139,Silvan Widmer,27,1899,0,2.2681,2,2.2156,23,17,4,0,D M S,Udinese,0,2.2681,5.7092,2.8191,2015
1140,Danilo,34,2945,0,1.1143,0,0.5171,14,4,9,2,D,Udinese,0,1.1143,2.5099,2.4763,2015
1149,Thomas Heurtaux,15,1076,0,0.0369,0,0.0467,2,1,4,0,D S,Udinese,0,0.0369,1.734,1.6505,2015
1151,Emil Hallfredsson,27,1884,0,0.4544,1,2.0539,19,25,11,0,M S,"Udinese,Verona",0,0.4544,5.2387,3.8018,2015
1159,Molla Wagué,21,1690,0,0.8481,0,0.7788,11,4,5,1,D S,Udinese,0,0.8481,0.9355,0.8862,2015
1160,Albano Bizzarri,35,3150,0,0.0,0,0.0,0,0,2,0,GK,Chievo,0,0.0,0.9581,0.9581,2015
1165,Gastón Brugman,14,969,0,0.5573,1,1.3415,16,18,2,0,M S,Palermo,0,0.5573,3.6174,2.08,2015
1168,Bryan Cristante,4,92,0,0.1648,0,0.0,2,0,0,0,M S,Palermo,0,0.1648,0.0,0.0,2015
1179,Leandro Castán,5,381,0,0.0,0,0.0,0,0,1,0,D S,Roma,0,0.0,0.3704,0.3704,2015
1184,Mirko Valdifiori,6,461,0,0.0282,0,0.5766,1,10,3,0,M,Napoli,0,0.0282,2.6174,2.4989,2015
1195,Daniele Padelli,35,3150,0,0.0,0,0.0345,0,1,3,0,GK,Torino,0,0.0,3.6056,3.6056,2015
1200,Federico Marchetti,29,2549,0,0.0,0,0.0488,0,1,0,0,GK,Lazio,0,0.0,3.3699,3.3211,2015
1201,Dusan Basta,23,1823,0,0.625,0,1.0557,11,10,1,0,D S,Lazio,0,0.625,5.6681,4.1013,2015
1203,Wesley Hoedt,25,2048,0,0.6091,0,0.0,12,0,4,1,D S,Lazio,0,0.6091,2.9302,2.8791,2015
1204,Patric,9,578,0,0.0871,0,0.0891,3,3,2,1,D S,Lazio,0,0.0871,1.7014,1.5655,2015
1221,Jacopo Sala,23,1684,0,0.3848,1,1.0788,11,19,8,0,D F M S,"Sampdoria,Verona",0,0.3848,3.3904,2.3575,2015
1222,Matías Silvestre,25,1967,0,0.2728,0,0.0331,4,1,7,0,D S,Sampdoria,0,0.2728,3.0614,3.0283,2015
1223,Milan Skriniar,3,104,0,0.0,0,0.0,0,0,1,1,D S,Sampdoria,0,0.0,0.0894,0.0894,2015
1224,Vasco Regini,15,1219,0,0.4372,0,0.0247,8,1,2,0,D M S,"Napoli,Sampdoria",0,0.4372,1.8368,1.7118,2015
1225,Edgar Barreto,30,2174,0,0.8835,1,0.9428,18,13,3,0,M S,Sampdoria,0,0.8835,4.9229,3.3252,2015
1232,Angelo Palombo,7,378,0,0.0108,0,0.0,1,0,0,0,M S,Sampdoria,0,0.0108,0.0446,0.0338,2015
